Name,Type,Nominal,Low tolerance,High tolerance,Meas 01,Meas 02,Meas 03,Meas 04,Meas 05,Meas 06,Meas 07,Meas 08,Meas 09,Meas 10,Meas 11,Meas 12,Meas 13,Meas 14,Mean,Standard deviation,Min value,Max value,Range,Status
FLUSH_SHELL_9,Z,814.2250,-0.5000,0.5000,814.4197,814.4576,814.5246,814.4651,814.6276,814.5320,814.4504,814.6109,814.5897,814.5774,814.4861,814.5797,814.5685,814.5596,814.5321,0.0660,814.6276,814.4197,0.2079,100
FLUSH_SHELL_9,Point-Profile,0.0000,-0.5000,0.5000,0.2211,0.2638,0.3367,0.2750,0.4559,0.3470,0.2564,0.4368,0.4163,0.3997,0.2952,0.4013,0.3900,0.3828,0.3484,0.0747,0.4559,0.2211,0.2348,100
FLUSH_SHELL_10,X,1391.4340,-0.5000,0.5000,1391.4153,1391.4136,1391.4040,1391.4101,1391.3951,1391.4014,1391.4123,1391.3947,1391.3960,1391.3936,1391.4074,1391.3956,1391.3985,1391.3975,1391.4025,0.0078,1391.4153,1391.3936,0.0217,100
FLUSH_SHELL_10,Y,-765.6200,-0.5000,0.5000,-765.5586,-765.5460,-765.5240,-765.5378,-765.4938,-765.5217,-765.5423,-765.4967,-765.4961,-765.4985,-765.5292,-765.4922,-765.5070,-765.5037,-765.5177,0.0223,-765.4922,-765.5586,0.0664,100
FLUSH_SHELL_10,Z,816.8210,-0.5000,0.5000,817.0369,817.0749,817.1569,817.0947,817.2774,817.1763,817.0746,817.2618,817.2439,817.2464,817.1348,817.2528,817.2216,817.2138,817.1762,0.0809,817.2774,817.0369,0.2405,100
FLUSH_SHELL_10,Point-Profile,0.0000,-0.5000,0.5000,0.2252,0.2652,0.3506,0.2867,0.4751,0.3700,0.2661,0.4594,0.4423,0.4442,0.3277,0.4519,0.4177,0.4112,0.3710,0.0843,0.4751,0.2252,0.2499,100
FLUSH_SHELL_11,X,1393.2090,-0.5000,0.5000,1393.2007,1393.1968,1393.1937,1393.1947,1393.1882,1393.1899,1393.1967,1393.1879,1393.1890,1393.1866,1393.1924,1393.1860,1393.1881,1393.1898,1393.1915,0.0044,1393.2007,1393.1860,0.0147,100
FLUSH_SHELL_11,Y,-773.1690,-0.5000,0.5000,-773.1630,-773.1608,-773.1589,-773.1577,-773.1566,-773.1569,-773.1589,-773.1560,-773.1566,-773.1574,-773.1582,-773.1547,-773.1581,-773.1577,-773.1580,0.0021,-773.1547,-773.1630,0.0083,100
FLUSH_SHELL_11,Z,818.1500,-0.5000,0.5000,818.3323,818.3554,818.4298,818.3820,818.5441,818.4748,818.3620,818.5419,818.5262,818.5477,818.4423,818.5612,818.5067,818.4960,818.4645,0.0802,818.5612,818.3323,0.2289,100
FLUSH_SHELL_11,Point-Profile,0.0000,-0.5000,0.5000,0.1825,0.2059,0.2804,0.2327,0.3948,0.3256,0.2125,0.3926,0.3769,0.3985,0.2929,0.4121,0.3575,0.3467,0.3151,0.0804,0.4121,0.1825,0.2296,100
GAP_SHELL_13,X,1398.1640,-0.5000,0.5000,1397.8788,1397.8576,1397.9223,1397.8749,1398.0008,1397.9436,1397.8903,1398.0049,1398.0046,1397.8817,1397.8439,1397.9127,1397.8914,1397.8501,1397.9113,0.0568,1398.0049,1397.8439,0.1610,100
GAP_SHELL_13,Y,-772.5450,-0.5000,0.5000,-772.6462,-772.6506,-772.6332,-772.6477,-772.5912,-772.6184,-772.6360,-772.5939,-772.5851,-772.6439,-772.6705,-772.6290,-772.6524,-772.6536,-772.6323,0.0261,-772.5851,-772.6705,0.0854,100
GAP_SHELL_13,Z,816.6440,-0.5000,0.5000,816.5666,816.5636,816.5779,816.5629,816.6042,816.5888,816.5723,816.6074,816.6066,816.5650,816.5482,816.5753,816.5653,816.5565,816.5758,0.0190,816.6074,816.5482,0.0592,100
GAP_SHELL_13,Point-Profile,0.0000,-0.5000,0.5000,-0.3123,-0.3337,-0.2656,-0.3173,-0.1736,-0.2385,-0.2969,-0.1700,-0.1674,-0.3093,-0.3568,-0.2735,-0.3033,-0.3434,-0.2758,0.0649,-0.1674,-0.3568,0.1894,100
GAP_SHELL_12,X,1396.5090,-0.5000,0.5000,1396.2032,1396.1780,1396.2095,1396.2057,1396.1998,1396.2375,1396.2215,1396.2276,1396.2558,1396.0974,1396.1126,1396.1091,1396.1222,1396.1012,1396.1772,0.0564,1396.2558,1396.0974,0.1584,100
GAP_SHELL_12,Y,-766.3910,-0.5000,0.5000,-766.3710,-766.3763,-766.3764,-766.3752,-766.3740,-766.3816,-766.3801,-766.3791,-766.3807,-766.3654,-766.3703,-766.3674,-766.3681,-766.3666,-766.3737,0.0056,-766.3654,-766.3816,0.0162,100
GAP_SHELL_12,Z,815.1030,-0.5000,0.5000,815.0896,815.0880,815.0893,815.0896,815.0891,815.0910,815.0903,815.0903,815.0916,815.0832,815.0847,815.0844,815.0849,815.0838,815.0878,0.0030,815.0916,815.0832,0.0084,100
GAP_SHELL_12,Point-Profile,0.0000,-0.5000,0.5000,-0.3067,-0.3316,-0.3001,-0.3040,-0.3100,-0.2719,-0.2879,-0.2819,-0.2536,-0.4128,-0.3973,-0.4010,-0.3879,-0.4090,-0.3326,0.0567,-0.2536,-0.4128,0.1592,100
GAP_SHELL_11,X,1400.2100,-0.5000,0.5000,1400.1930,1400.1703,1400.1609,1400.1806,1400.1388,1400.1724,1400.1881,1400.1399,1400.1521,1400.1541,1400.1719,1400.1579,1400.1476,1400.1560,1400.1631,0.0169,1400.1930,1400.1388,0.0542,100
GAP_SHELL_11,Y,-761.5250,-0.5000,0.5000,-761.4899,-761.4492,-761.4312,-761.4786,-761.3501,-761.4573,-761.4979,-761.3824,-761.4054,-761.3932,-761.4527,-761.3968,-761.3896,-761.3919,-761.4262,0.0454,-761.3501,-761.4979,0.1478,100
GAP_SHELL_11,Z,813.6600,-0.5000,0.5000,813.6503,813.6347,813.6315,813.6451,813.6072,813.6381,813.6503,813.6153,813.6241,813.6201,813.6364,813.6203,813.6181,813.6226,813.6296,0.0134,813.6503,813.6072,0.0431,100
GAP_SHELL_11,Point-Profile,0.0000,-0.5000,0.5000,-0.0402,-0.0891,-0.1095,-0.0564,-0.1960,-0.0803,-0.0351,-0.1650,-0.1376,-0.1486,-0.0850,-0.1439,-0.1549,-0.1483,-0.1136,0.0499,-0.0351,-0.1960,0.1609,100
GAP_SHELL_10,X,1406.6720,-0.5000,0.5000,1406.6117,1406.6086,1406.6112,1406.6114,1406.6251,1406.6091,1406.6095,1406.6259,1406.6281,1406.6175,1406.6048,1406.6129,1406.6103,1406.6173,1406.6145,0.0072,1406.6281,1406.6048,0.0233,100
GAP_SHELL_10,Y,-761.3300,-0.5000,0.5000,-761.4893,-761.4552,-761.4134,-761.4696,-761.3378,-761.4297,-761.4785,-761.3576,-761.3709,-761.4468,-761.5057,-761.4413,-761.4214,-761.4391,-761.4326,0.0494,-761.3378,-761.5057,0.1679,100
GAP_SHELL_10,Z,814.1920,-0.5000,0.5000,814.2674,814.2492,814.2329,814.2552,814.1998,814.2384,814.2631,814.2052,814.2132,814.2488,814.2751,814.2431,814.2352,814.2445,814.2408,0.0224,814.2751,814.1998,0.0753,100
GAP_SHELL_10,Point-Profile,0.0000,-0.5000,0.5000,0.1854,0.1487,0.1045,0.1632,0.0210,0.1216,0.1746,0.0405,0.0550,0.1389,0.2046,0.1329,0.1127,0.1304,0.1239,0.0542,0.2046,0.0210,0.1836,100
GAP_SHELL_9,X,1410.4780,-0.5000,0.5000,1410.3657,1410.3531,1410.3412,1410.3612,1410.3074,1410.3601,1410.3744,1410.3396,1410.3507,1410.3231,1410.3394,1410.3310,1410.3168,1410.3191,1410.3416,0.0203,1410.3744,1410.3074,0.0670,100
GAP_SHELL_9,Y,-761.5990,-0.5000,0.5000,-761.4105,-761.3845,-761.3789,-761.4059,-761.3369,-761.4054,-761.4194,-761.3570,-761.3781,-761.3483,-761.3799,-761.3533,-761.3385,-761.3398,-761.3740,0.0288,-761.3369,-761.4194,0.0825,100
GAP_SHELL_9,Z,814.8590,-0.5000,0.5000,814.7439,814.7283,814.7311,814.7448,814.6983,814.7401,814.7514,814.7162,814.7301,814.7083,814.7261,814.7146,814.7033,814.7013,814.7241,0.0174,814.7514,814.6983,0.0531,100
GAP_SHELL_9,Point-Profile,0.0000,-0.5000,0.5000,-0.2476,-0.2802,-0.2889,-0.2528,-0.3516,-0.2559,-0.2333,-0.3128,-0.2854,-0.3309,-0.2913,-0.3205,-0.3436,-0.3424,-0.2955,0.0390,-0.2333,-0.3516,0.1183,100
GAP_SHELL_8,X,1413.0020,-0.5000,0.5000,1412.7647,1412.7451,1412.7609,1412.7673,1412.7384,1412.7927,1412.7827,1412.7733,1412.7802,1412.6839,1412.6937,1412.6966,1412.6864,1412.6709,1412.7383,0.0429,1412.7927,1412.6709,0.1218,100
GAP_SHELL_8,Y,-757.2540,-0.5000,0.5000,-757.1690,-757.1622,-757.1693,-757.1747,-757.1655,-757.1779,-757.1776,-757.1688,-757.1739,-757.1398,-757.1429,-757.1439,-757.1310,-757.1397,-757.1597,0.0165,-757.1310,-757.1779,0.0469,100
GAP_SHELL_8,Z,813.0160,-0.5000,0.5000,812.9563,812.9500,812.9572,812.9584,812.9514,812.9641,812.9611,812.9586,812.9579,812.9349,812.9372,812.9370,812.9331,812.9312,812.9492,0.0118,812.9641,812.9312,0.0329,100
GAP_SHELL_8,Point-Profile,0.0000,-0.5000,0.5000,-0.2590,-0.2806,-0.2622,-0.2542,-0.2853,-0.2286,-0.2386,-0.2507,-0.2428,-0.3475,-0.3370,-0.3341,-0.3486,-0.3603,-0.2878,0.0473,-0.2286,-0.3603,0.1317,100
GAP_SHELL_7,X,1414.7750,-0.5000,0.5000,1414.4909,1414.4717,1414.4838,1414.4942,1414.4695,1414.5171,1414.5049,1414.4984,1414.4992,1414.4140,1414.4170,1414.4234,1414.4059,1414.3981,1414.4634,0.0422,1414.5171,1414.3981,0.1190,100
GAP_SHELL_7,Y,-753.6260,-0.5000,0.5000,-753.5292,-753.5300,-753.5347,-753.5364,-753.5185,-753.5439,-753.5470,-753.5360,-753.5367,-753.5007,-753.5089,-753.5153,-753.5069,-753.4997,-753.5246,0.0160,-753.4997,-753.5470,0.0473,100
GAP_SHELL_7,Z,811.0140,-0.5000,0.5000,810.9481,810.9447,810.9440,810.9474,810.9385,810.9574,810.9515,810.9494,810.9480,810.9248,810.9287,810.9281,810.9282,810.9224,810.9401,0.0114,810.9574,810.9224,0.0350,100
GAP_SHELL_7,Point-Profile,0.0000,-0.5000,0.5000,-0.3072,-0.3255,-0.3130,-0.3021,-0.3325,-0.2764,-0.2880,-0.2979,-0.2973,-0.3924,-0.3862,-0.3784,-0.3971,-0.4079,-0.3358,0.0463,-0.2764,-0.4079,0.1315,100
GAP_SHELL_1_BF,Point-Profile,0.0000,-0.1500,0.1500,-0.0379,-0.0379,-0.0373,-0.0381,-0.0400,-0.0402,-0.0377,-0.0398,-0.0417,-0.0358,-0.0343,-0.0339,-0.0379,-0.0363,-0.0378,0.0022,-0.0339,-0.0417,0.0078,100
GAP_SHELL_2_BF,Point-Profile,0.0000,-0.1500,0.1500,0.0372,0.0379,0.0367,0.0368,0.0370,0.0381,0.0358,0.0370,0.0352,0.0345,0.0341,0.0311,0.0371,0.0356,0.0360,0.0019,0.0381,0.0311,0.0070,100
GAP_SHELL_3_BF,Point-Profile,0.0000,-0.1500,0.1500,0.0392,0.0419,0.0435,0.0433,0.0483,0.0478,0.0435,0.0498,0.0512,0.0391,0.0341,0.0389,0.0414,0.0397,0.0430,0.0048,0.0512,0.0341,0.0171,100
GAP_SHELL_4_BF,Point-Profile,0.0000,-0.1500,0.1500,-0.0742,-0.0790,-0.0805,-0.0794,-0.0851,-0.0854,-0.0787,-0.0873,-0.0837,-0.0734,-0.0668,-0.0711,-0.0775,-0.0748,-0.0784,0.0059,-0.0668,-0.0873,0.0205,100
GAP_SHELL_5_BF,Point-Profile,0.0000,-0.1500,0.1500,0.0311,0.0274,0.0275,0.0293,0.0358,0.0320,0.0312,0.0334,0.0408,0.0320,0.0296,0.0332,0.0316,0.0305,0.0318,0.0034,0.0408,0.0274,0.0134,100
GAP_SHELL_6_BF,Point-Profile,0.0000,-0.1500,0.1500,0.0201,0.0193,0.0181,0.0214,0.0173,0.0199,0.0194,0.0169,0.0263,0.0171,0.0171,0.0172,0.0167,0.0152,0.0187,0.0028,0.0263,0.0152,0.0111,100
GAP_SHELL_7_BF,Point-Profile,0.0000,-0.1500,0.1500,0.0188,0.0230,0.0227,0.0191,0.0201,0.0205,0.0189,0.0219,-0.0015,0.0221,0.0207,0.0204,0.0225,0.0231,0.0194,0.0062,0.0231,-0.0015,0.0246,100
GAP_SHELL_8_BF,Point-Profile,0.0000,-0.1500,0.1500,0.0446,0.0498,0.0531,0.0474,0.0498,0.0491,0.0466,0.0521,0.0367,0.0483,0.0463,0.0460,0.0492,0.0499,0.0478,0.0040,0.0531,0.0367,0.0164,100
GAP_SHELL_9_BF,Point-Profile,0.0000,-0.1500,0.1500,-0.1357,-0.1296,-0.1279,-0.1303,-0.1357,-0.1316,-0.1310,-0.1311,-0.1252,-0.1392,-0.1390,-0.1394,-0.1345,-0.1331,-0.1331,0.0044,-0.1252,-0.1394,0.0142,100
GAP_SHELL_10_BF,Point-Profile,0.0000,-0.1500,0.1500,0.0517,0.0469,0.0437,0.0470,0.0417,0.0444,0.0466,0.0406,0.0422,0.0465,0.0546,0.0446,0.0451,0.0450,0.0458,0.0037,0.0546,0.0406,0.0140,100
GAP_SHELL_11_BF,Point-Profile,0.0000,-0.1500,0.1500,0.0283,0.0237,0.0245,0.0256,0.0347,0.0272,0.0275,0.0295,0.0324,0.0364,0.0298,0.0408,0.0317,0.0311,0.0302,0.0048,0.0408,0.0237,0.0171,100
GAP_SHELL_12_BF,Point-Profile,0.0000,-0.1500,0.1500,-0.0094,-0.0106,-0.0129,-0.0095,-0.0162,-0.0107,-0.0102,-0.0143,-0.0028,-0.0192,-0.0127,-0.0218,-0.0158,-0.0165,-0.0130,0.0048,-0.0028,-0.0218,0.0190,100
GAP_SHELL_13_BF,Point-Profile,0.0000,-0.1500,0.1500,0.0109,0.0066,0.0059,0.0077,0.0098,0.0069,0.0087,0.0067,0.0106,0.0135,0.0134,0.0156,0.0102,0.0103,0.0098,0.0029,0.0156,0.0059,0.0097,100
FLUSH_SHELL_1_BF,Point-Profile,0.0000,-0.1500,0.1500,-0.0244,-0.0229,-0.0229,-0.0209,-0.0219,-0.0177,-0.0194,-0.0183,-0.0157,-0.0227,-0.0265,-0.0206,-0.0280,-0.0268,-0.0221,0.0036,-0.0157,-0.0280,0.0123,100
FLUSH_SHELL_2_BF,Point-Profile,0.0000,-0.1500,0.1500,0.0069,0.0051,0.0075,0.0042,0.0063,-0.0000,0.0006,0.0022,-0.0035,0.0098,0.0133,0.0074,0.0156,0.0137,0.0064,0.0055,0.0156,-0.0035,0.0191,100
FLUSH_SHELL_3_BF,Point-Profile,0.0000,-0.1500,0.1500,0.0369,0.0364,0.0330,0.0340,0.0333,0.0346,0.0366,0.0325,0.0366,0.0292,0.0315,0.0285,0.0307,0.0315,0.0332,0.0028,0.0369,0.0285,0.0084,100
FLUSH_SHELL_4_BF,Point-Profile,0.0000,-0.1500,0.1500,-0.0454,-0.0439,-0.0413,-0.0406,-0.0413,-0.0394,-0.0418,-0.0382,-0.0402,-0.0383,-0.0431,-0.0360,-0.0431,-0.0431,-0.0411,0.0026,-0.0360,-0.0454,0.0094,100
FLUSH_SHELL_5_BF,Point-Profile,0.0000,-0.1500,0.1500,0.0733,0.0717,0.0668,0.0667,0.0636,0.0604,0.0672,0.0586,0.0570,0.0620,0.0652,0.0609,0.0687,0.0669,0.0649,0.0048,0.0733,0.0570,0.0163,100
FLUSH_SHELL_6_BF,Point-Profile,0.0000,-0.1500,0.1500,-0.0405,-0.0412,-0.0379,-0.0391,-0.0323,-0.0303,-0.0373,-0.0300,-0.0225,-0.0345,-0.0289,-0.0377,-0.0359,-0.0327,-0.0343,0.0052,-0.0225,-0.0412,0.0187,100
FLUSH_SHELL_7_BF,Point-Profile,0.0000,-0.1500,0.1500,0.0136,0.0140,0.0143,0.0140,0.0149,0.0126,0.0124,0.0147,0.0126,0.0114,0.0084,0.0118,0.0113,0.0108,0.0126,0.0018,0.0149,0.0084,0.0065,100
FLUSH_SHELL_8_BF,Point-Profile,0.0000,-0.1500,0.1500,-0.0050,-0.0042,-0.0057,-0.0044,-0.0097,-0.0078,-0.0040,-0.0098,-0.0127,-0.0038,-0.0060,-0.0014,-0.0047,-0.0061,-0.0061,0.0030,-0.0014,-0.0127,0.0113,100
FLUSH_SHELL_9_BF,Point-Profile,0.0000,-0.1500,0.1500,-0.0008,-0.0085,-0.0167,-0.0097,-0.0193,-0.0089,-0.0112,-0.0169,-0.0162,-0.0252,-0.0159,-0.0244,-0.0233,-0.0273,-0.0160,0.0076,-0.0008,-0.0273,0.0265,100
FLUSH_SHELL_10_BF,Point-Profile,0.0000,-0.1500,0.1500,-0.0008,-0.0011,-0.0007,-0.0009,0.0001,-0.0002,-0.0010,0.0003,0.0007,-0.0008,-0.0005,-0.0013,-0.0008,-0.0006,-0.0005,0.0006,0.0007,-0.0013,0.0020,100
FLUSH_SHELL_11_BF,Point-Profile,0.0000,-0.1500,0.1500,-0.0080,-0.0077,-0.0072,-0.0072,-0.0069,-0.0065,-0.0073,-0.0064,-0.0061,-0.0068,-0.0071,-0.0066,-0.0075,-0.0073,-0.0070,0.0005,-0.0061,-0.0080,0.0019,100
